名前を略さずに書きなさい。,Recognition,(3),Japanese::Vocabulary,2010-09-27,(new),(new),0
神社,Recognition,2015-12-02,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",6
払う,Recognition,2016-01-03,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",5
無表情,Recognition,2015-12-20,Japanese::Vocabulary,2011-05-05,250%,"1,8 years",4
部長,Recognition,2015-12-20,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
不便,Recognition,2015-12-20,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
今年,Recognition,2015-12-21,Japanese::Vocabulary,2010-11-09,250%,"1,8 years",4
火事,Recognition,2015-12-21,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",6
紹介,Recognition,2015-12-29,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
天気予報,Recognition,2016-07-08,Japanese::Vocabulary,2012-10-15,235%,"1,8 years",6
見つかる,Recognition,2015-12-21,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",3
保存,Recognition,2015-12-21,Japanese::Vocabulary,2011-03-09,250%,"1,8 years",4
都,Recognition,2016-01-12,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",5
噛む,Recognition,2015-12-30,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",6
彼,Recognition,2016-01-01,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
試合,Recognition,2015-12-28,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",6
無くなる,Recognition,2016-01-18,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",5
文法,Recognition,2016-01-13,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",3
中止,Recognition,2015-12-27,Japanese::Vocabulary,2011-07-26,250%,"1,8 years",6
熱,Recognition,2016-01-17,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",5
引っ越する,Recognition,2015-12-23,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
足りる,Recognition,2016-01-27,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",6
男性,Recognition,2016-01-17,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",4
光る,Recognition,2016-01-17,Japanese::Vocabulary,2012-10-15,250%,"1,8 years",5
別,Recognition,2015-12-28,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
さ来週,Recognition,2016-01-04,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
島,Recognition,2015-12-29,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
場所,Recognition,2016-01-11,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
体,Recognition,2016-01-30,Japanese::Vocabulary,2010-11-09,230%,"1,9 years",9
思う,Recognition,2015-12-30,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
込む,Recognition,2016-01-01,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
乗り換える,Recognition,2016-01-12,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
気付く,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
目的,Recognition,2016-01-10,Japanese::Vocabulary,2011-03-08,250%,"1,9 years",6
特急,Recognition,2016-01-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
見える,Recognition,2016-01-06,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
さ来月,Recognition,2016-01-19,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
安全,Recognition,2016-01-24,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
景色,Recognition,2015-10-08,Japanese::Vocabulary,2011-03-24,250%,"1,9 years",10
非常,Recognition,2016-01-08,Japanese::Vocabulary,2011-11-30,250%,"1,9 years",4
墓,Recognition,2016-01-14,Japanese::Vocabulary,2011-12-08,250%,"1,9 years",4
日,Recognition,2016-01-14,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
社長,Recognition,2016-01-08,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
取り皿,Recognition,2016-01-13,Japanese::Vocabulary,2011-12-06,250%,"1,9 years",4
陰,Recognition,2016-07-30,Japanese::Vocabulary,2012-02-10,235%,"1,9 years",5
入学,Recognition,2016-01-20,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
俺,Recognition,2016-08-21,Japanese::Vocabulary,2012-05-16,215%,"1,9 years",11
課長,Recognition,2016-01-10,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",7
彼ら,Recognition,2016-01-22,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
最後,Recognition,2016-01-10,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
人形,Recognition,2016-01-29,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
空港,Recognition,2016-01-11,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
小説,Recognition,2016-01-11,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
伝える,Recognition,2016-07-26,Japanese::Vocabulary,2012-10-15,235%,"1,9 years",6
季節,Recognition,2016-01-27,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
食事,Recognition,2016-01-12,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
慣れる,Recognition,2016-01-24,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
入院,Recognition,2016-01-24,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
暖かい,Recognition,2016-03-29,Japanese::Vocabulary,2010-11-09,215%,"1,9 years",13
過ぎる,Recognition,2016-02-17,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
付く,Recognition,2016-01-15,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
引き出し,Recognition,2016-01-15,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
下りる,Recognition,2016-01-20,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",7
字,Recognition,2016-02-03,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
社会,Recognition,2016-01-16,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
番組,Recognition,2016-01-16,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
比較,Recognition,2016-08-02,Japanese::Vocabulary,2011-02-23,235%,"1,9 years",7
泣く,Recognition,2016-02-07,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
短い,Recognition,2016-01-26,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",6
位置,Recognition,2016-01-31,Japanese::Vocabulary,2011-02-22,250%,"1,9 years",6
聞こえる,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
線,Recognition,2016-02-19,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
お宅,Recognition,2016-01-26,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
狭い,Recognition,2016-01-18,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",6
開始,Recognition,2016-02-08,Japanese::Vocabulary,2011-02-21,250%,"1,9 years",6
気持ち,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
適当,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
思い出す,Recognition,2016-02-02,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
会話,Recognition,2016-01-28,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
特別,Recognition,2016-02-09,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
許す,Recognition,2015-09-26,Japanese::Vocabulary,2011-05-05,265%,"1,9 years",7
比べる,Recognition,2016-08-04,Japanese::Vocabulary,2012-10-15,205%,"1,9 years",10
正しい,Recognition,2016-02-03,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
紙,Recognition,2016-08-14,Japanese::Vocabulary,2010-11-09,235%,"1,9 years",7
卵,Recognition,2016-02-07,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",6
この次は試合に勝つぞ。,Recognition,2016-03-20,Japanese::Vocabulary,2012-01-10,235%,"1,9 years",7
形,Recognition,2016-02-11,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
直る,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",5
元気,Recognition,2016-01-27,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",4
零,Recognition,2016-08-09,Japanese::Vocabulary,2010-11-09,235%,"1,9 years",7
殺す,Recognition,2016-01-29,Japanese::Vocabulary,2011-05-02,250%,"1,9 years",4
市,Recognition,2016-02-12,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
漫画,Recognition,2016-02-05,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
時代,Recognition,2016-02-15,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
品物,Recognition,2016-02-10,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
カメラ,Recognition,2016-02-15,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",6
押し入れ,Recognition,2016-03-09,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",7
気,Recognition,2016-02-14,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
捨てる,Recognition,2016-03-06,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
港,Recognition,2016-02-07,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",3
終わり,Recognition,2016-02-09,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
坂,Recognition,2016-02-02,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
子供,Recognition,2016-02-11,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",6
感謝,Recognition,2016-03-19,Japanese::Vocabulary,2011-07-27,230%,"1,9 years",9
教会,Recognition,2016-02-29,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
説明,Recognition,2016-03-04,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
足す,Recognition,2016-02-26,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
怖い,Recognition,2016-03-01,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",7
寂しい,Recognition,2016-02-13,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
さかん,Recognition,2016-02-04,Japanese::Vocabulary,2010-12-08,250%,"1,9 years",5
高校生,Recognition,2016-02-20,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",4
卒業,Recognition,2016-02-27,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",6
今朝,Recognition,2016-02-02,Japanese::Vocabulary,2010-11-09,250%,"1,9 years",5
壁,Recognition,2016-03-15,Japanese::Vocabulary,2012-10-15,250%,"1,9 years",7
習う,Recognition,2016-02-20,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
目,Recognition,2016-02-15,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
入口,Recognition,2016-02-15,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
海岸,Recognition,2016-02-05,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
畳,Recognition,2016-03-05,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
簡単,Recognition,2016-08-26,Japanese::Vocabulary,2012-10-15,215%,"2,0 years",13
急,Recognition,2016-03-15,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
事故,Recognition,2016-02-18,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
洗濯,Recognition,2016-02-28,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
変わる,Recognition,2015-11-07,Japanese::Vocabulary,2011-03-24,250%,"2,0 years",6
最近,Recognition,2016-02-23,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
お礼,Recognition,2016-02-21,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
消しゴム,Recognition,2016-03-24,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
長い,Recognition,2016-02-18,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
また,Recognition,2016-02-07,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
故障,Recognition,2016-02-21,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
誰か,Recognition,2016-02-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
テレビ,Recognition,2016-02-14,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
便利,Recognition,2016-02-16,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
一目惚れ,Recognition,2016-02-14,Japanese::Vocabulary,2011-12-05,250%,"2,0 years",4
試験,Recognition,2016-02-22,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
生きる,Recognition,2016-03-04,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
風が強い日です。,Recognition,2016-02-28,Japanese::Vocabulary,2010-09-27,250%,"2,0 years",4
お祭り,Recognition,2016-03-24,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
尋ねる,Recognition,2016-03-04,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
立てる,Recognition,2016-03-20,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
嫌,Recognition,2016-03-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
授業,Recognition,2016-02-23,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",7
次回,Recognition,2015-10-16,Japanese::Vocabulary,2011-07-29,265%,"2,0 years",5
動物園,Recognition,2016-03-08,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
研究室,Recognition,2016-03-15,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
出発,Recognition,2016-03-12,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
棚,Recognition,2016-03-16,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
眠る,Recognition,2016-03-03,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
美しい,Recognition,2016-03-16,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
彼女,Recognition,2016-03-18,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
子,Recognition,2016-03-04,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
米,Recognition,2016-04-01,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
厚い,Recognition,2016-02-21,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
薬,Recognition,2016-09-03,Japanese::Vocabulary,2010-11-09,235%,"2,0 years",5
出す,Recognition,2016-02-19,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
伝える,Recognition,2016-03-27,Japanese::Vocabulary,2011-07-26,250%,"2,0 years",6
確か,Recognition,2016-03-28,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
光,Recognition,2016-03-07,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
予約,Recognition,2016-08-30,Japanese::Vocabulary,2012-10-15,230%,"2,0 years",13
何,Recognition,2016-03-19,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
機会,Recognition,2016-02-27,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
住所,Recognition,2016-03-14,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
どの,Recognition,2016-02-21,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
休む,Recognition,2016-02-28,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
置く,Recognition,2016-09-05,Japanese::Vocabulary,2011-11-30,235%,"2,0 years",8
一度,Recognition,2016-03-19,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
特に,Recognition,2016-03-12,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
指輪,Recognition,2016-08-29,Japanese::Vocabulary,2012-10-15,230%,"2,0 years",14
～すぎ,Recognition,2016-03-09,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
次,Recognition,2016-03-01,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
直す,Recognition,2016-03-08,Japanese::Vocabulary,2011-03-01,250%,"2,0 years",6
音,Recognition,2016-03-07,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
近所,Recognition,2016-03-31,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
例えば,Recognition,2016-03-20,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
案,Recognition,2016-09-28,Japanese::Vocabulary,2012-10-15,230%,"2,0 years",7
草,Recognition,2016-03-09,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
食料品,Recognition,2016-02-25,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
今度,Recognition,2016-04-08,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
いくつ,Recognition,2016-03-05,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
北,Recognition,2016-03-16,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
デパート,Recognition,2016-03-04,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
ほんとう,Recognition,2016-02-29,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
出来るだけ,Recognition,2016-03-14,Japanese::Vocabulary,2010-12-08,250%,"2,0 years",4
急行,Recognition,2016-03-23,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
乗り物,Recognition,2016-03-12,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
うち,Recognition,2016-03-12,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
猿も木から落ちる。,Recognition,2016-03-12,Japanese::Vocabulary,2011-12-06,250%,"2,0 years",6
逃げる,Recognition,2016-03-18,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
帰る,Recognition,2016-03-13,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
お化け屋敷,Recognition,2016-03-12,Japanese::Vocabulary,2011-12-06,250%,"2,0 years",4
台風,Recognition,2016-03-20,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
色,Recognition,2016-03-18,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
夜,Recognition,2016-03-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
集める,Recognition,2016-04-14,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
席,Recognition,2016-04-04,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
戦争,Recognition,2016-03-29,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
コート,Recognition,2016-03-02,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
こんな,Recognition,2016-04-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
八,Recognition,2016-03-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
気分,Recognition,2016-04-04,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
自転車,Recognition,2016-09-16,Japanese::Vocabulary,2010-11-09,235%,"2,0 years",7
よく,Recognition,2016-03-23,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
急ぐ,Recognition,2016-03-28,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",4
背,Recognition,2016-03-20,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
測定,Recognition,2016-03-25,Japanese::Vocabulary,2011-07-26,250%,"2,0 years",6
一つ,Recognition,2016-03-17,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
お・金持ち,Recognition,2016-03-10,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
研究,Recognition,2016-04-24,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
もうす,Recognition,2016-10-11,Japanese::Vocabulary,2010-12-08,235%,"2,0 years",8
受ける,Recognition,2016-04-19,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
壊れる,Recognition,2016-04-23,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
手袋,Recognition,2016-03-27,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
牛肉,Recognition,2016-03-09,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
糸,Recognition,2016-03-26,Japanese::Vocabulary,2012-10-15,265%,"2,0 years",6
女性,Recognition,2016-04-10,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
楽しみ,Recognition,2016-04-19,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
妻,Recognition,2016-04-03,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
雑誌,Recognition,2016-04-08,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
機構,Recognition,2016-04-26,Japanese::Vocabulary,2011-02-25,235%,"2,0 years",7
危険,Recognition,2016-04-29,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
建てる,Recognition,2016-04-05,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
女の子,Recognition,2016-03-24,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
予知,Recognition,2016-04-05,Japanese::Vocabulary,2011-07-26,250%,"2,0 years",4
彼は立派な人物だ。,Recognition,2016-03-24,Japanese::Vocabulary,2012-07-25,250%,"2,0 years",5
着物,Recognition,2016-04-24,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
心,Recognition,2016-04-09,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",7
新しい飛行機は音速の二倍の速さで飛ぶ。,Recognition,2016-04-07,Japanese::Vocabulary,2011-02-07,250%,"2,0 years",6
背中,Recognition,2016-04-17,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
あそこ,Recognition,2016-03-18,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
蟻,Recognition,2016-03-25,Japanese::Vocabulary,2011-07-27,250%,"2,0 years",4
必ず,Recognition,2016-04-15,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
丁寧,Recognition,2016-04-07,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",5
明るい,Recognition,2016-04-02,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
言う,Recognition,2016-03-14,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
～だけ,Recognition,2016-03-28,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",6
楽しい,Recognition,2016-03-28,Japanese::Vocabulary,2010-11-09,250%,"2,0 years",4
触る,Recognition,2016-04-09,Japanese::Vocabulary,2012-10-15,250%,"2,0 years",6
送る,Recognition,2016-04-06,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
決して,Recognition,2016-04-20,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
落る,Recognition,2016-04-04,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
公務員,Recognition,2016-04-20,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
世界,Recognition,2016-04-06,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
血,Recognition,2016-04-15,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",5
君,Recognition,2016-05-07,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
浦,Recognition,2016-04-23,Japanese::Vocabulary,2011-07-27,250%,"2,1 years",5
最初,Recognition,2016-04-10,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
要る,Recognition,2016-03-25,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
安全,Recognition,2016-04-15,Japanese::Vocabulary,2011-02-25,250%,"2,1 years",6
首,Recognition,2016-04-23,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
祖母,Recognition,2016-04-30,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
上,Recognition,2016-03-22,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
外国人,Recognition,2016-04-24,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
住む,Recognition,2016-05-15,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
数学,Recognition,2016-04-30,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",5
考える,Recognition,2016-04-20,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
政治,Recognition,2016-04-18,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
各,Recognition,2016-04-19,Japanese::Vocabulary,2011-02-24,250%,"2,1 years",5
方法,Recognition,2016-04-07,Japanese::Vocabulary,2011-03-04,250%,"2,1 years",4
お嬢さん,Recognition,2016-05-14,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
傷,Recognition,2016-10-09,Japanese::Vocabulary,2012-10-15,230%,"2,1 years",7
髪,Recognition,2016-04-28,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
代わり,Recognition,2016-04-28,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
奥さん,Recognition,2016-05-07,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
水道,Recognition,2016-04-29,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
企業,Recognition,2016-10-30,Japanese::Vocabulary,2012-10-15,235%,"2,1 years",5
様,Recognition,2016-05-02,Japanese::Vocabulary,2011-11-30,250%,"2,1 years",6
夫,Recognition,2016-05-17,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
雲,Recognition,2016-04-30,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
相談,Recognition,2016-04-26,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
議員,Recognition,2016-11-01,Japanese::Vocabulary,2012-10-15,235%,"2,1 years",5
予知する,Recognition,2016-05-02,Japanese::Vocabulary,2011-02-25,250%,"2,1 years",6
会議室,Recognition,2016-04-19,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
一緒,Recognition,2016-05-30,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
りっぱ,Recognition,2016-04-17,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
遊び,Recognition,2016-05-31,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
以外,Recognition,2016-05-19,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
大学生,Recognition,2016-05-05,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
お風呂,Recognition,2016-05-21,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
通り,Recognition,2016-05-15,Japanese::Vocabulary,2010-12-08,250%,"2,1 years",6
動く,Recognition,2016-05-18,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
裏,Recognition,2016-05-15,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
お祝い,Recognition,2016-05-18,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
学者,Recognition,2016-06-09,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",5
鳴く,Recognition,2016-05-22,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
上る,Recognition,2016-05-01,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",4
タクシー,Recognition,2016-04-19,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
曲る,Recognition,2016-04-16,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
味,Recognition,2016-05-28,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",7
決る,Recognition,2016-05-09,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",6
家庭,Recognition,2016-05-11,Japanese::Vocabulary,2010-11-09,235%,"2,1 years",7
複雑,Recognition,2016-05-25,Japanese::Vocabulary,2010-11-10,250%,"2,1 years",6
力,Recognition,2016-05-16,Japanese::Vocabulary,2012-10-15,250%,"2,1 years",5
スカート,Recognition,2016-05-13,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
秋,Recognition,2016-05-25,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",6
どちら,Recognition,2016-04-20,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
洋服,Recognition,2016-04-23,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
私は昨夜いやな夢を見た。,Recognition,2016-05-28,Japanese::Vocabulary,2010-11-16,235%,"2,1 years",7
教室,Recognition,2016-05-15,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",7
フォーク,Recognition,2016-04-29,Japanese::Vocabulary,2010-11-09,250%,"2,1 years",4
